season,weekday,weathersit,temp,atemp,hum,windspeed,cnt,time_of_day
Fall,1,Clear,10.8,11.0006,0.76,8.9981,20,Night
Fall,1,Clear,10.8,11.0006,0.76,8.9981,4,Night
Fall,1,Clear,10.8,11.0006,0.76,6.0032,4,Night
Fall,1,Clear,9.86,9.9974,0.87,0,24,Morning
Fall,1,Clear,9.86,9.9974,0.87,7.0015,71,Morning
Fall,1,Clear,10.8,11.0006,0.87,0,264,Morning
Fall,1,Clear,11.74,11.9972,0.82,11.0014,540,Morning
Fall,1,Clear,12.68,13.0004,0.88,7.0015,397,Morning
Fall,1,Clear,14.56,15.0002,0.77,11.0014,266,Morning
Fall,1,Clear,16.44,17,0.72,11.0014,367,Morning
Fall,1,Clear,18.32,18.9998,0.64,15.0013,419,Morning
Fall,1,Clear,20.2,24.0026,0.6,15.0013,420,Evening
Fall,1,Clear,19.26,20.003,0.6,19.0012,444,Evening
Fall,1,Clear,18.32,18.9998,0.64,16.9979,382,Evening
Fall,1,Clear,18.32,18.9998,0.64,11.0014,434,Evening
Fall,1,Clear,18.32,18.9998,0.64,19.0012,596,Evening
Fall,1,Clear,16.44,17,0.72,8.9981,551,Evening
Fall,1,Clear,17.38,18.0032,0.73,19.0012,353,Evening
Fall,1,Mist,16.44,17,0.77,19.0012,304,Night
Fall,1,Light Rain,17.38,18.0032,0.73,15.0013,155,Night
Fall,1,Clear,16.44,17,0.77,16.9979,112,Night
Fall,1,Mist,17.38,18.0032,0.77,15.0013,63,Night
Fall,2,Mist,16.44,17,0.83,19.0012,23,Night
Fall,2,Light Rain,12.68,13.0004,0.88,43.0006,5,Night
Fall,2,Light Rain,8.92,5.0012,0.87,30.0026,11,Night
Fall,2,Light Rain,8.92,5.9978,0.87,23.9994,5,Night
Fall,2,Mist,8.92,5.9978,0.81,26.0027,9,Night
Fall,2,Mist,7.98,5.0012,0.87,19.0012,18,Morning
Fall,2,Light Rain,7.04,3.0014,0.81,31.0009,50,Morning
Fall,2,Light Rain,7.04,3.998,0.87,16.9979,107,Morning
Fall,2,Light Rain,7.04,3.998,0.87,16.9979,211,Morning
Fall,2,Light Rain,7.04,3.998,0.81,22.0028,110,Morning
Fall,2,Light Rain,6.1,1.9982,0.75,26.0027,94,Morning
Fall,2,Clear,7.04,3.998,0.7,16.9979,155,Morning
Fall,2,Clear,7.98,5.0012,0.61,19.0012,196,Morning
Fall,2,Clear,7.98,5.0012,0.53,16.9979,218,Evening
Fall,2,Clear,9.86,9.9974,0.46,26.0027,203,Evening
Fall,2,Clear,10.8,11.0006,0.4,19.9995,217,Evening
Fall,2,Clear,9.86,9.9974,0.4,19.9995,310,Evening
Fall,2,Clear,7.98,3.998,0.49,23.9994,608,Evening
Fall,2,Clear,7.98,5.0012,0.49,19.0012,559,Evening
Fall,2,Clear,7.04,3.0014,0.49,23.9994,356,Evening
Fall,2,Clear,6.1,1.9982,0.49,23.9994,223,Night
Fall,2,Clear,6.1,1.9982,0.49,23.9994,187,Night
Fall,2,Clear,4.22,-0.9982,0.56,22.0028,135,Night
Fall,2,Clear,4.22,-0.9982,0.56,19.9995,84,Night
Fall,3,Clear,4.22,-0.0016,0.56,19.0012,24,Night
Fall,3,Clear,3.28,-2.0014,0.6,19.9995,12,Night
Fall,3,Clear,3.28,-2.0014,0.6,19.9995,1,Night
Fall,3,Clear,3.28,-0.9982,0.65,15.0013,5,Night
Fall,3,Clear,2.34,-0.9982,0.69,12.998,6,Night
Fall,3,Clear,2.34,-0.9982,0.69,12.998,39,Morning
Fall,3,Clear,3.28,-0.9982,0.65,12.998,146,Morning
Fall,3,Clear,3.28,-2.0014,0.65,19.0012,415,Morning
Fall,3,Clear,5.16,1.0016,0.56,19.9995,691,Morning
Fall,3,Clear,6.1,1.9982,0.52,26.0027,332,Morning
Fall,3,Clear,7.04,3.0014,0.45,23.9994,171,Morning
Fall,3,Clear,7.04,3.998,0.49,16.9979,151,Morning
Fall,3,Clear,7.98,5.9978,0.46,0,240,Morning
Fall,3,Clear,8.92,5.9978,0.43,16.9979,214,Evening
Fall,3,Clear,8.92,7.001,0.43,8.9981,181,Evening
Fall,3,Clear,8.92,5.9978,0.43,19.0012,260,Evening
Fall,3,Clear,7.98,7.001,0.46,7.0015,321,Evening
Fall,3,Clear,7.04,5.0012,0.49,12.998,583,Evening
Fall,3,Clear,7.04,5.0012,0.53,11.0014,567,Evening
Fall,3,Clear,6.1,3.998,0.52,11.0014,396,Evening
Fall,3,Clear,6.1,5.0012,0.52,6.0032,267,Night
Fall,3,Clear,6.1,5.9978,0.56,0,213,Night
Fall,3,Clear,5.16,5.0012,0.61,0,173,Night
Fall,3,Clear,3.28,-0.0016,0.7,8.9981,87,Night
Fall,4,Mist,4.22,3.998,0.65,0,34,Night
Fall,4,Mist,4.22,1.9982,0.65,7.0015,16,Night
Fall,4,Mist,4.22,1.0016,0.7,11.0014,7,Night
Fall,4,Mist,4.22,3.0014,0.7,6.0032,2,Night
Fall,4,Mist,5.16,3.0014,0.65,8.9981,5,Night
Fall,4,Mist,6.1,3.0014,0.61,15.0013,37,Morning
Fall,4,Mist,6.1,3.0014,0.65,16.9979,147,Morning
Fall,4,Mist,6.1,3.0014,0.65,12.998,410,Morning
Fall,4,Mist,6.1,3.0014,0.61,15.0013,646,Morning
Fall,4,Mist,7.04,5.0012,0.61,12.998,323,Morning
Fall,4,Mist,7.04,5.9978,0.66,8.9981,153,Morning
Fall,4,Mist,7.98,5.9978,0.61,8.9981,166,Morning
Fall,4,Mist,8.92,7.9976,0.62,7.0015,213,Morning
Fall,4,Mist,9.86,9.9974,0.54,7.0015,217,Evening
Fall,4,Mist,9.86,9.9974,0.54,11.0014,201,Evening
Fall,4,Mist,9.86,9.9974,0.58,11.0014,217,Evening
Fall,4,Mist,8.92,7.001,0.57,12.998,342,Evening
Fall,4,Mist,8.92,7.001,0.57,15.0013,563,Evening
Fall,4,Mist,8.92,7.001,0.57,12.998,573,Evening
Fall,4,Mist,7.98,5.9978,0.61,8.9981,386,Evening
Fall,4,Clear,7.98,7.001,0.61,7.0015,285,Night
Fall,4,Mist,7.04,5.9978,0.66,7.0015,224,Night
Fall,4,Mist,7.04,5.0012,0.66,11.0014,153,Night
Fall,4,Mist,7.04,5.0012,0.61,11.0014,125,Night
Fall,5,Mist,7.04,5.9978,0.66,7.0015,65,Night
Fall,5,Mist,6.1,5.0012,0.65,6.0032,21,Night
Fall,5,Mist,6.1,3.998,0.7,11.0014,9,Night
Fall,5,Mist,6.1,3.998,0.65,8.9981,6,Night
Fall,5,Mist,6.1,5.0012,0.65,7.0015,5,Night
Fall,5,Mist,6.1,5.0012,0.65,6.0032,36,Morning
Fall,5,Mist,6.1,5.0012,0.61,6.0032,130,Morning
Fall,5,Mist,6.1,3.998,0.61,11.0014,367,Morning
Fall,5,Mist,7.04,5.9978,0.57,8.9981,711,Morning
Fall,5,Clear,7.98,7.001,0.53,7.0015,351,Morning
Fall,5,Clear,7.98,5.9978,0.53,12.998,198,Morning
Fall,5,Clear,9.86,9.9974,0.43,15.0013,218,Morning
Fall,5,Clear,10.8,11.0006,0.43,19.0012,290,Morning
Fall,5,Clear,11.74,11.9972,0.38,12.998,278,Evening
Fall,5,Clear,11.74,11.9972,0.35,7.0015,251,Evening
Fall,5,Clear,11.74,11.9972,0.38,8.9981,267,Evening
Fall,5,Clear,11.74,11.9972,0.35,19.0012,383,Evening
Fall,5,Clear,8.92,7.001,0.46,12.998,580,Evening
Fall,5,Clear,7.98,5.9978,0.53,11.0014,505,Evening
Fall,5,Clear,8.92,7.001,0.46,15.0013,332,Evening
Fall,5,Clear,8.92,5.9978,0.46,16.9979,227,Night
Fall,5,Clear,7.98,5.9978,0.49,12.998,178,Night
Fall,5,Clear,7.04,3.998,0.53,16.9979,162,Night
Fall,5,Clear,7.04,3.998,0.53,15.0013,128,Night
Fall,6,Clear,6.1,3.998,0.52,11.0014,106,Night
Fall,6,Clear,4.22,1.0016,0.6,12.998,87,Night
Fall,6,Clear,4.22,1.0016,0.65,12.998,49,Night
Fall,6,Clear,4.22,1.0016,0.65,12.998,21,Night
Fall,6,Clear,3.28,-0.9982,0.7,12.998,7,Night
Fall,6,Clear,3.28,-0.0016,0.7,11.0014,11,Morning
Fall,6,Clear,3.28,-0.9982,0.7,15.0013,21,Morning
Fall,6,Clear,3.28,-0.9982,0.7,12.998,78,Morning
Fall,6,Clear,4.22,1.0016,0.65,15.0013,168,Morning
Fall,6,Clear,7.98,5.0012,0.49,15.0013,248,Morning
Fall,6,Clear,8.92,5.9978,0.46,16.9979,320,Morning
Fall,6,Clear,9.86,9.9974,0.43,12.998,423,Morning
Fall,6,Clear,10.8,11.0006,0.4,11.0014,476,Morning
Fall,6,Clear,11.74,11.9972,0.38,16.9979,525,Evening
Fall,6,Clear,11.74,11.9972,0.38,12.998,555,Evening
Fall,6,Clear,11.74,11.9972,0.35,19.9995,549,Evening
Fall,6,Clear,10.8,11.0006,0.4,15.0013,469,Evening
Fall,6,Clear,9.86,9.9974,0.4,11.0014,403,Evening
Fall,6,Clear,8.92,7.9976,0.5,7.0015,271,Evening
Fall,6,Clear,7.98,7.001,0.53,6.0032,253,Evening
Fall,6,Mist,7.98,7.001,0.66,6.0032,172,Night
Fall,6,Mist,7.04,5.9978,0.57,7.0015,139,Night
Fall,6,Mist,7.04,5.9978,0.57,7.0015,145,Night
Fall,6,Mist,6.1,5.0012,0.7,7.0015,133,Night
Fall,0,Mist,6.1,3.998,0.7,11.0014,129,Night
Fall,0,Clear,6.1,3.0014,0.7,12.998,95,Night
Fall,0,Clear,5.16,3.0014,0.81,7.0015,73,Night
Fall,0,Mist,6.1,3.998,0.81,11.0014,46,Night
Fall,0,Mist,6.1,3.0014,0.81,12.998,12,Night
Fall,0,Clear,5.16,3.0014,0.81,8.9981,12,Morning
Fall,0,Clear,5.16,1.9982,0.81,11.0014,15,Morning
Fall,0,Clear,5.16,1.9982,0.81,12.998,42,Morning
Fall,0,Clear,6.1,3.0014,0.75,16.9979,119,Morning
Fall,0,Clear,7.04,3.998,0.7,16.9979,204,Morning
Fall,0,Clear,7.98,3.998,0.66,19.9995,329,Morning
Fall,0,Clear,9.86,9.9974,0.62,19.0012,359,Morning
Fall,0,Clear,10.8,11.0006,0.62,19.0012,442,Morning
Fall,0,Clear,10.8,11.0006,0.62,22.0028,447,Evening
Fall,0,Clear,10.8,11.0006,0.62,19.9995,428,Evening
Fall,0,Clear,11.74,11.9972,0.54,19.0012,407,Evening
Fall,0,Mist,10.8,11.0006,0.62,22.0028,372,Evening
Fall,0,Mist,9.86,9.9974,0.66,16.9979,280,Evening
Fall,0,Clear,8.92,7.001,0.66,15.0013,276,Evening
Fall,0,Clear,8.92,7.001,0.66,11.0014,210,Evening
Fall,0,Clear,8.92,7.001,0.66,11.0014,129,Night
Fall,0,Clear,8.92,5.9978,0.66,16.9979,110,Night
Fall,0,Mist,8.92,5.9978,0.66,16.9979,74,Night
Fall,0,Clear,8.92,7.001,0.66,15.0013,59,Night
Fall,1,Clear,8.92,7.001,0.66,15.0013,27,Night
Fall,1,Mist,8.92,7.001,0.66,15.0013,19,Night
Fall,1,Mist,8.92,5.9978,0.66,16.9979,5,Night
Fall,1,Mist,8.92,7.001,0.66,15.0013,2,Night
Fall,1,Mist,8.92,7.001,0.66,15.0013,12,Night
Fall,1,Mist,8.92,7.001,0.66,15.0013,39,Morning
Fall,1,Mist,8.92,5.9978,0.66,16.9979,131,Morning
Fall,1,Mist,8.92,5.9978,0.66,19.9995,386,Morning
Fall,1,Mist,8.92,5.9978,0.66,19.9995,663,Morning
Fall,1,Mist,8.92,5.9978,0.66,16.9979,278,Morning
Fall,1,Mist,8.92,5.9978,0.66,16.9979,139,Morning
Fall,1,Mist,9.86,9.9974,0.66,16.9979,197,Morning
Fall,1,Mist,10.8,11.0006,0.62,19.0012,242,Morning
Fall,1,Clear,12.68,13.0004,0.54,16.9979,251,Evening
Fall,1,Clear,12.68,13.0004,0.54,16.9979,217,Evening
Fall,1,Clear,12.68,13.0004,0.54,12.998,257,Evening
Fall,1,Clear,11.74,11.9972,0.58,16.9979,380,Evening
Fall,1,Mist,11.74,11.9972,0.58,12.998,619,Evening
Fall,1,Mist,10.8,11.0006,0.58,16.9979,580,Evening
Fall,1,Mist,10.8,11.0006,0.58,19.0012,406,Evening
Fall,1,Mist,9.86,9.9974,0.62,16.9979,259,Night
Fall,1,Mist,9.86,9.9974,0.54,15.0013,203,Night
Fall,1,Clear,7.98,7.001,0.66,7.0015,113,Night
Fall,1,Clear,7.98,7.001,0.66,7.0015,74,Night
Fall,2,Clear,7.04,5.9978,0.7,8.9981,29,Night
Fall,2,Clear,7.98,7.001,0.66,7.0015,13,Night
Fall,2,Mist,7.04,5.9978,0.76,6.0032,5,Night
Fall,2,Mist,7.98,7.001,0.71,7.0015,2,Night
Fall,2,Mist,7.98,5.9978,0.66,12.998,6,Night
Fall,2,Mist,7.98,5.9978,0.66,8.9981,34,Morning
Fall,2,Mist,7.98,5.9978,0.71,11.0014,148,Morning
Fall,2,Clear,7.04,5.9978,0.76,6.0032,418,Morning
Fall,2,Clear,7.98,5.9978,0.71,8.9981,665,Morning
Fall,2,Mist,8.92,9.0008,0.71,0,326,Morning
Fall,2,Mist,10.8,11.0006,0.66,6.0032,176,Morning
Fall,2,Mist,11.74,11.9972,0.67,6.0032,205,Morning
Fall,2,Mist,11.74,11.9972,0.67,0,313,Morning
Fall,2,Mist,12.68,13.0004,0.58,0,267,Evening
Fall,2,Mist,12.68,13.0004,0.58,7.0015,224,Evening
Fall,2,Mist,13.62,13.997,0.55,7.0015,287,Evening
Fall,2,Mist,11.74,11.9972,0.62,6.0032,395,Evening
Fall,2,Mist,10.8,11.0006,0.71,11.0014,590,Evening
Fall,2,Mist,10.8,11.0006,0.66,6.0032,550,Evening
Fall,2,Mist,10.8,11.0006,0.71,0,384,Evening
Fall,2,Mist,9.86,9.9974,0.76,0,235,Night
Fall,2,Clear,8.92,9.0008,0.71,0,157,Night
Fall,2,Clear,8.92,9.0008,0.71,0,122,Night
Fall,2,Clear,7.04,5.9978,0.81,7.0015,83,Night
Fall,3,Clear,7.98,7.9976,0.81,0,26,Night
Fall,3,Clear,7.04,5.9978,0.81,7.0015,14,Night
Fall,3,Clear,5.16,3.0014,0.87,7.0015,8,Night
Fall,3,Clear,5.16,3.0014,0.87,7.0015,2,Night
Fall,3,Clear,5.16,3.0014,0.87,7.0015,10,Night
Fall,3,Clear,5.16,3.0014,0.87,7.0015,29,Morning
Fall,3,Clear,5.16,3.998,0.87,6.0032,101,Morning
Fall,3,Clear,4.22,3.0014,0.87,6.0032,273,Morning
Fall,3,Mist,5.16,3.998,0.81,6.0032,551,Morning
Fall,3,Clear,7.04,5.9978,0.76,6.0032,365,Morning
Fall,3,Clear,8.92,9.0008,0.62,0,172,Morning
Fall,3,Clear,10.8,11.0006,0.5,12.998,241,Morning
Fall,3,Clear,12.68,13.0004,0.41,12.998,344,Morning
Fall,3,Clear,12.68,13.0004,0.35,15.0013,365,Evening
Fall,3,Clear,13.62,13.997,0.33,12.998,413,Evening
Fall,3,Clear,13.62,13.997,0.36,6.0032,449,Evening
Fall,3,Clear,12.68,13.0004,0.33,8.9981,469,Evening
Fall,3,Clear,10.8,11.0006,0.4,11.0014,374,Evening
Fall,3,Clear,11.74,11.9972,0.38,7.0015,311,Evening
Fall,3,Clear,9.86,9.9974,0.43,12.998,243,Evening
Fall,3,Clear,7.98,7.001,0.61,7.0015,136,Night
Fall,3,Clear,8.92,9.0008,0.5,0,105,Night
Fall,3,Clear,7.98,7.9976,0.49,0,88,Night
Fall,3,Clear,7.04,7.001,0.61,0,57,Night
Fall,4,Clear,7.04,5.9978,0.66,6.0032,46,Night
Fall,4,Clear,5.16,3.998,0.65,6.0032,42,Night
Fall,4,Clear,3.28,1.0016,0.75,6.0032,18,Night
Fall,4,Clear,3.28,1.0016,0.75,7.0015,6,Night
Fall,4,Clear,2.34,-0.9982,0.8,8.9981,3,Night
Fall,4,Clear,3.28,1.0016,0.75,7.0015,8,Morning
Fall,4,Clear,4.22,1.9982,0.7,7.0015,17,Morning
Fall,4,Clear,2.34,-0.9982,0.75,8.9981,56,Morning
Fall,4,Clear,3.28,-0.0016,0.75,8.9981,97,Morning
Fall,4,Clear,6.1,5.9978,0.65,0,119,Morning
Fall,4,Clear,8.92,7.9976,0.57,7.0015,219,Morning
Fall,4,Clear,11.74,11.9972,0.41,6.0032,232,Morning
Fall,4,Clear,12.68,13.0004,0.35,0,262,Morning
Fall,4,Clear,13.62,13.997,0.31,0,269,Evening
Fall,4,Clear,14.56,15.0002,0.29,0,220,Evening
Fall,4,Clear,14.56,15.0002,0.29,0,228,Evening
Fall,4,Clear,13.62,13.997,0.33,0,182,Evening
Fall,4,Clear,12.68,13.0004,0.35,0,109,Evening
Fall,4,Clear,10.8,11.0006,0.43,0,70,Evening
Fall,4,Clear,8.92,9.0008,0.76,0,44,Evening
Fall,4,Clear,7.98,7.9976,0.71,0,52,Night
Fall,4,Clear,7.98,7.001,0.61,6.0032,46,Night
Fall,4,Clear,7.04,7.001,0.61,0,44,Night
Fall,4,Clear,6.1,5.9978,0.7,0,36,Night
Fall,5,Clear,5.16,5.0012,0.65,0,32,Night
Fall,5,Clear,5.16,3.998,0.81,6.0032,13,Night
Fall,5,Clear,4.22,3.0014,0.75,6.0032,5,Night
Fall,5,Clear,4.22,3.998,0.7,0,1,Night
Fall,5,Clear,3.28,1.0016,0.75,7.0015,4,Night
Fall,5,Clear,3.28,3.0014,0.81,0,10,Morning
Fall,5,Clear,3.28,3.0014,0.81,0,20,Morning
Fall,5,Clear,3.28,3.0014,0.81,0,77,Morning
Fall,5,Clear,3.28,1.0016,0.87,6.0032,94,Morning
Fall,5,Clear,5.16,3.0014,0.75,7.0015,112,Morning
Fall,5,Clear,7.98,5.9978,0.61,11.0014,201,Morning
Fall,5,Clear,10.8,11.0006,0.5,12.998,251,Morning
Fall,5,Clear,12.68,13.0004,0.38,16.9979,379,Morning
Fall,5,Clear,13.62,13.997,0.38,19.0012,424,Evening
Fall,5,Clear,15.5,15.9968,0.36,16.9979,435,Evening
Fall,5,Clear,14.56,15.0002,0.41,16.9979,447,Evening
Fall,5,Mist,14.56,15.0002,0.41,7.0015,357,Evening
Fall,5,Mist,14.56,15.0002,0.39,6.0032,300,Evening
Fall,5,Mist,13.62,13.997,0.44,0,208,Evening
Fall,5,Mist,13.62,13.997,0.47,11.0014,154,Evening
Fall,5,Clear,13.62,13.997,0.41,6.0032,142,Night
Fall,5,Clear,13.62,13.997,0.47,16.9979,98,Night
Fall,5,Clear,12.68,13.0004,0.33,35.0008,79,Night
Fall,5,Clear,11.74,11.9972,0.38,30.0026,67,Night
Fall,6,Clear,10.8,11.0006,0.37,27.9993,42,Night
Fall,6,Clear,7.98,3.0014,0.42,32.9975,20,Night
Fall,6,Clear,7.04,1.9982,0.39,40.9973,32,Night
Fall,6,Clear,5.16,1.0016,0.41,23.9994,11,Night
Fall,6,Clear,4.22,-2.0014,0.41,30.0026,3,Night
Fall,6,Clear,4.22,-0.9982,0.41,22.0028,3,Morning
Fall,6,Clear,3.28,-2.0014,0.44,19.0012,10,Morning
Fall,6,Mist,4.22,-0.9982,0.41,22.0028,25,Morning
Fall,6,Mist,4.22,-2.0014,0.44,31.0009,62,Morning
Fall,6,Mist,4.22,-2.0014,0.41,30.0026,122,Morning
Fall,6,Mist,4.22,-0.9982,0.44,19.9995,142,Morning
Fall,6,Mist,5.16,1.0016,0.41,19.9995,186,Morning
Fall,6,Mist,6.1,1.0016,0.36,40.9973,199,Morning
Fall,6,Clear,7.04,3.998,0.36,22.0028,225,Evening
Fall,6,Clear,7.04,3.0014,0.33,31.0009,207,Evening
Fall,6,Clear,6.1,1.9982,0.36,31.0009,198,Evening
Fall,6,Clear,5.16,-0.0016,0.38,30.0026,170,Evening
Fall,6,Clear,4.22,-0.9982,0.41,26.0027,126,Evening
Fall,6,Clear,4.22,-0.9982,0.38,26.0027,145,Evening
Fall,6,Clear,4.22,-0.0016,0.41,16.9979,83,Evening
Fall,6,Clear,3.28,-2.0014,0.44,19.0012,58,Night
Fall,6,Clear,3.28,-0.9982,0.44,12.998,75,Night
Fall,6,Clear,3.28,-0.9982,0.44,16.9979,76,Night
Fall,6,Clear,3.28,-0.9982,0.44,12.998,57,Night
Fall,0,Clear,2.34,-2.0014,0.47,16.9979,34,Night
Fall,0,Clear,2.34,-0.9982,0.44,12.998,36,Night
Fall,0,Clear,2.34,-2.998,0.44,23.9994,28,Night
Fall,0,Clear,2.34,1.9982,0.44,0,8,Night
Fall,0,Clear,2.34,1.9982,0.44,0,2,Night
Fall,0,Mist,2.34,-0.9982,0.47,11.0014,3,Morning
Fall,0,Mist,2.34,-0.0016,0.47,7.0015,11,Morning
Fall,0,Mist,2.34,-0.0016,0.51,7.0015,21,Morning
Fall,0,Mist,2.34,-0.9982,0.51,12.998,34,Morning
Fall,0,Mist,3.28,-0.9982,0.48,15.0013,96,Morning
Fall,0,Clear,3.28,-0.9982,0.48,16.9979,139,Morning
Fall,0,Mist,4.22,1.0016,0.41,15.0013,204,Morning
Fall,0,Mist,4.22,1.0016,0.41,15.0013,202,Morning
Fall,0,Mist,4.22,1.0016,0.41,11.0014,195,Evening
Fall,0,Mist,6.1,3.0014,0.42,16.9979,203,Evening
Fall,0,Clear,6.1,3.0014,0.42,16.9979,245,Evening
Fall,0,Clear,6.1,3.0014,0.39,15.0013,228,Evening
Fall,0,Clear,5.16,1.9982,0.41,11.0014,181,Evening
Fall,0,Clear,4.22,1.0016,0.44,11.0014,141,Evening
Fall,0,Clear,4.22,3.998,0.41,0,127,Evening
Fall,0,Clear,3.28,3.0014,0.6,0,119,Night
Fall,0,Clear,4.22,3.998,0.48,0,64,Night
Fall,0,Clear,3.28,3.0014,0.6,0,62,Night
Fall,0,Clear,2.34,1.0016,0.69,6.0032,41,Night
Fall,1,Clear,2.34,1.9982,0.69,0,23,Night
Fall,1,Clear,1.4,1.0016,0.69,0,10,Night
Fall,1,Clear,1.4,1.0016,0.69,0,5,Night
Fall,1,Clear,1.4,1.0016,0.69,0,5,Night
Fall,1,Clear,2.34,1.9982,0.69,0,10,Night
Fall,1,Clear,2.34,-0.9982,0.69,11.0014,41,Morning
Fall,1,Clear,2.34,1.9982,0.69,0,124,Morning
Fall,1,Clear,3.28,3.0014,0.65,0,365,Morning
Fall,1,Clear,3.28,3.0014,0.65,0,638,Morning
Fall,1,Clear,5.16,3.998,0.56,6.0032,286,Morning
Fall,1,Clear,7.04,7.001,0.49,0,147,Morning
Fall,1,Clear,10.8,11.0006,0.37,19.9995,130,Morning
Fall,1,Clear,11.74,11.9972,0.35,7.0015,210,Morning
Fall,1,Clear,11.74,11.9972,0.35,7.0015,217,Evening
Fall,1,Clear,11.74,11.9972,0.35,0,228,Evening
Fall,1,Clear,11.74,11.9972,0.35,6.0032,230,Evening
Fall,1,Clear,12.68,13.0004,0.3,0,346,Evening
Fall,1,Clear,11.74,11.9972,0.32,0,553,Evening
Fall,1,Clear,8.92,7.001,0.5,11.0014,521,Evening
Fall,1,Clear,7.98,7.9976,0.53,0,371,Evening
Fall,1,Clear,7.98,7.9976,0.49,0,277,Night
Fall,1,Clear,7.98,7.9976,0.49,0,181,Night
Fall,1,Clear,7.04,7.001,0.61,0,104,Night
Fall,1,Mist,7.04,5.9978,0.66,7.0015,65,Night
Fall,2,Mist,7.04,5.9978,0.66,6.0032,26,Night
Fall,2,Mist,7.04,5.9978,0.7,8.9981,6,Night
Fall,2,Mist,7.04,5.0012,0.7,11.0014,5,Night
Fall,2,Light Rain,7.04,5.9978,0.7,8.9981,4,Night
Fall,2,Light Rain,6.1,3.0014,0.81,12.998,5,Night
Fall,2,Mist,6.1,3.0014,0.81,15.0013,31,Morning
Fall,2,Mist,6.1,3.998,0.81,11.0014,100,Morning
Fall,2,Light Rain,6.1,3.998,0.81,8.9981,293,Morning
Fall,2,Light Rain,7.04,5.0012,0.81,11.0014,500,Morning
Fall,2,Mist,7.04,5.9978,0.81,8.9981,268,Morning
Fall,2,Light Rain,7.04,5.0012,0.81,12.998,57,Morning
Fall,2,Light Rain,6.1,1.9982,0.87,19.9995,65,Morning
Fall,2,Light Rain,5.16,1.0016,0.87,26.0027,76,Morning
Fall,2,Light Rain,5.16,1.9982,0.87,16.9979,77,Evening
Fall,2,Light Rain,5.16,1.0016,0.87,23.9994,94,Evening
Fall,2,Mist,6.1,1.9982,0.75,19.9995,155,Evening
Fall,2,Mist,6.1,1.9982,0.75,19.9995,257,Evening
Fall,2,Mist,6.1,1.9982,0.75,26.0027,527,Evening
Fall,2,Clear,4.22,-0.9982,0.81,23.9994,482,Evening
Fall,2,Clear,4.22,1.0016,0.73,19.9995,350,Evening
Fall,2,Clear,4.22,-0.9982,0.75,22.0028,232,Night
Fall,2,Clear,3.28,-2.0014,0.81,19.0012,185,Night
Fall,2,Clear,3.28,-0.0016,0.81,11.0014,97,Night
Fall,2,Mist,4.22,-0.0016,0.81,16.9979,67,Night
Fall,3,Mist,4.22,-0.0016,0.75,16.9979,23,Night
Fall,3,Mist,4.22,1.0016,0.75,15.0013,12,Night
Fall,3,Mist,4.22,1.0016,0.75,15.0013,1,Night
Fall,3,Mist,4.22,1.0016,0.7,15.0013,3,Night
Fall,3,Mist,4.22,1.0016,0.7,12.998,4,Night
Fall,3,Mist,4.22,1.9982,0.7,8.9981,39,Morning
Fall,3,Mist,4.22,1.0016,0.65,15.0013,136,Morning
Fall,3,Mist,4.22,1.0016,0.56,12.998,409,Morning
Fall,3,Clear,3.28,-2.0014,0.6,19.0012,692,Morning
Fall,3,Clear,5.16,1.9982,0.52,12.998,322,Morning
Fall,3,Clear,6.1,5.0012,0.49,7.0015,161,Morning
Fall,3,Clear,7.04,5.0012,0.45,11.0014,146,Morning
Fall,3,Clear,7.98,3.998,0.42,26.0027,208,Morning
Fall,3,Clear,7.98,5.9978,0.42,12.998,214,Evening
Fall,3,Clear,8.92,5.9978,0.4,19.9995,176,Evening
Fall,3,Clear,8.92,5.9978,0.32,22.0028,179,Evening
Fall,3,Clear,8.92,5.9978,0.29,16.9979,325,Evening
Fall,3,Clear,7.98,5.9978,0.31,8.9981,563,Evening
Fall,3,Clear,7.04,3.998,0.33,19.0012,542,Evening
Fall,3,Clear,7.04,5.0012,0.36,11.0014,387,Evening
Fall,3,Clear,7.04,5.9978,0.36,8.9981,263,Night
Fall,3,Clear,6.1,3.998,0.39,11.0014,223,Night
Fall,3,Clear,5.16,1.9982,0.45,11.0014,154,Night
Fall,3,Clear,4.22,1.9982,0.48,8.9981,78,Night
Fall,4,Clear,3.28,1.0016,0.56,6.0032,29,Night
Fall,4,Clear,2.34,1.0016,0.64,6.0032,16,Night
Fall,4,Clear,2.34,1.9982,0.64,0,7,Night
Fall,4,Clear,1.4,-0.9982,0.75,6.0032,7,Night
Fall,4,Clear,1.4,1.0016,0.69,0,42,Morning
Fall,4,Clear,2.34,1.9982,0.69,0,121,Morning
Fall,4,Clear,1.4,1.0016,0.64,0,362,Morning
Fall,4,Clear,1.4,-0.9982,0.69,7.0015,679,Morning
Fall,4,Clear,3.28,3.0014,0.6,0,299,Morning
Fall,4,Clear,5.16,3.998,0.65,6.0032,178,Morning
Fall,4,Clear,8.92,7.001,0.37,15.0013,163,Morning
Fall,4,Clear,8.92,7.001,0.4,11.0014,236,Morning
Fall,4,Clear,9.86,9.9974,0.32,8.9981,224,Evening
Fall,4,Clear,8.92,7.001,0.43,15.0013,187,Evening
Fall,4,Clear,8.92,5.9978,0.43,19.0012,220,Evening
Fall,4,Clear,8.92,7.001,0.4,15.0013,370,Evening
